product_id,product,category,quantity,expiry_date,status
PN012,Canned Soup,Staples,7,28-04-2026,sold
PN012,Canned Soup,Staples,1,28-04-2026,sold
PN012,Canned Soup,Staples,6,16-04-2026,sold
PN012,Canned Soup,Staples,13,09-04-2026,sold
PN012,Canned Soup,Staples,18,23-03-2026,sold
PN012,Canned Soup,Staples,19,20-03-2026,sold
PN012,Canned Soup,Staples,7,14-03-2026,sold
PN012,Canned Soup,Staples,7,04-03-2026,sold
PN012,Canned Soup,Staples,13,27-02-2026,sold
PN012,Canned Soup,Staples,17,12-02-2026,sold
PN012,Canned Soup,Staples,13,04-02-2026,sold
PN012,Canned Soup,Staples,18,24-01-2026,sold
PN012,Canned Soup,Staples,4,22-01-2026,sold
PN012,Canned Soup,Staples,11,17-01-2026,sold
PN012,Canned Soup,Staples,11,06-01-2026,sold
PN012,Canned Soup,Staples,16,03-01-2026,sold
PN012,Canned Soup,Staples,19,02-01-2026,sold
PN012,Canned Soup,Staples,10,31-12-2025,sold
PN012,Canned Soup,Staples,6,31-12-2025,sold
PN012,Canned Soup,Staples,11,31-12-2025,sold
PN012,Canned Soup,Staples,7,31-12-2025,sold
PN012,Canned Soup,Staples,5,23-11-2024,sold
PN012,Canned Soup,Staples,2,13-10-2024,unsold
PN012,Canned Soup,Staples,2,22-09-2024,sold
PN012,Canned Soup,Staples,1,16-07-2024,unsold
PN012,Canned Soup,Staples,3,01-07-2024,unsold
PN012,Canned Soup,Staples,2,18-06-2024,sold
PN012,Canned Soup,Staples,11,12-06-2024,sold
PN012,Canned Soup,Staples,3,27-04-2024,unsold
PN012,Canned Soup,Staples,19,14-04-2024,sold
PN012,Canned Soup,Staples,4,03-04-2024,sold
PN012,Canned Soup,Staples,1,28-03-2024,sold
PN012,Canned Soup,Staples,2,16-03-2024,unsold
PN012,Canned Soup,Staples,3,06-03-2024,sold
PN012,Canned Soup,Staples,1,10-02-2024,unsold
PN012,Canned Soup,Staples,1,27-01-2024,unsold
PN012,Canned Soup,Staples,4,03-01-2024,unsold
PN013,Carrots,Vegetables,8,10-01-2025,sold
PN013,Carrots,Vegetables,16,01-01-2025,sold
PN013,Carrots,Vegetables,11,28-12-2024,sold
PN013,Carrots,Vegetables,18,25-12-2024,sold
PN013,Carrots,Vegetables,6,25-12-2024,sold
PN013,Carrots,Vegetables,3,22-12-2024,unsold
PN013,Carrots,Vegetables,5,20-12-2024,sold
PN013,Carrots,Vegetables,6,18-12-2024,sold
PN013,Carrots,Vegetables,18,16-12-2024,sold
PN013,Carrots,Vegetables,15,15-12-2024,sold
PN013,Carrots,Vegetables,4,07-12-2024,unsold
PN013,Carrots,Vegetables,8,05-12-2024,sold
PN013,Carrots,Vegetables,2,02-12-2024,unsold
PN013,Carrots,Vegetables,1,02-12-2024,unsold
PN013,Carrots,Vegetables,5,24-11-2024,unsold
PN013,Carrots,Vegetables,5,19-11-2024,unsold
PN013,Carrots,Vegetables,5,15-11-2024,sold
PN013,Carrots,Vegetables,1,14-11-2024,unsold
PN013,Carrots,Vegetables,12,13-11-2024,sold
PN013,Carrots,Vegetables,9,11-11-2024,sold
PN013,Carrots,Vegetables,6,09-11-2024,sold
PN013,Carrots,Vegetables,20,18-10-2024,sold
PN013,Carrots,Vegetables,1,15-10-2024,unsold
PN013,Carrots,Vegetables,4,15-10-2024,unsold
PN013,Carrots,Vegetables,5,14-10-2024,unsold
PN013,Carrots,Vegetables,4,02-10-2024,sold
PN013,Carrots,Vegetables,5,13-09-2024,unsold
PN013,Carrots,Vegetables,10,06-09-2024,sold
PN013,Carrots,Vegetables,5,05-09-2024,unsold
PN013,Carrots,Vegetables,15,01-09-2024,sold
PN013,Carrots,Vegetables,4,23-08-2024,sold
PN013,Carrots,Vegetables,11,16-08-2024,sold
PN013,Carrots,Vegetables,6,12-08-2024,sold
PN013,Carrots,Vegetables,5,12-08-2024,sold
PN013,Carrots,Vegetables,2,12-08-2024,unsold
PN013,Carrots,Vegetables,2,11-08-2024,unsold
PN013,Carrots,Vegetables,5,05-08-2024,unsold
PN013,Carrots,Vegetables,4,02-08-2024,unsold
PN013,Carrots,Vegetables,1,01-08-2024,unsold
PN013,Carrots,Vegetables,1,17-07-2024,unsold
PN013,Carrots,Vegetables,16,13-07-2024,sold
PN013,Carrots,Vegetables,4,13-07-2024,unsold
PN013,Carrots,Vegetables,1,07-07-2024,unsold
PN013,Carrots,Vegetables,1,23-06-2024,unsold
PN013,Carrots,Vegetables,4,19-06-2024,sold
PN013,Carrots,Vegetables,4,12-06-2024,unsold
PN013,Carrots,Vegetables,19,07-06-2024,sold
PN013,Carrots,Vegetables,6,03-06-2024,sold
PN013,Carrots,Vegetables,4,03-06-2024,unsold
PN013,Carrots,Vegetables,11,31-05-2024,sold
PN013,Carrots,Vegetables,1,26-05-2024,unsold
PN013,Carrots,Vegetables,1,23-05-2024,unsold
PN013,Carrots,Vegetables,7,14-05-2024,sold
PN013,Carrots,Vegetables,9,13-05-2024,sold
PN013,Carrots,Vegetables,10,10-05-2024,sold
PN013,Carrots,Vegetables,1,25-04-2024,unsold
PN013,Carrots,Vegetables,2,20-04-2024,sold
PN013,Carrots,Vegetables,1,14-04-2024,unsold
PN013,Carrots,Vegetables,14,11-04-2024,sold
PN013,Carrots,Vegetables,19,06-04-2024,sold
PN013,Carrots,Vegetables,2,02-04-2024,unsold
PN013,Carrots,Vegetables,5,29-03-2024,sold
PN013,Carrots,Vegetables,12,28-03-2024,sold
PN013,Carrots,Vegetables,16,26-03-2024,sold
PN013,Carrots,Vegetables,12,20-03-2024,sold
PN013,Carrots,Vegetables,19,19-03-2024,sold
PN013,Carrots,Vegetables,8,11-03-2024,sold
PN013,Carrots,Vegetables,14,27-02-2024,sold
PN013,Carrots,Vegetables,2,22-02-2024,unsold
PN013,Carrots,Vegetables,4,11-02-2024,sold
PN013,Carrots,Vegetables,9,07-02-2024,sold
PN013,Carrots,Vegetables,4,06-02-2024,unsold
PN013,Carrots,Vegetables,2,27-01-2024,unsold
PN013,Carrots,Vegetables,13,26-01-2024,sold
PN013,Carrots,Vegetables,18,25-01-2024,sold
PN013,Carrots,Vegetables,4,25-01-2024,unsold
PN013,Carrots,Vegetables,16,24-01-2024,sold
PN013,Carrots,Vegetables,9,19-01-2024,sold
PN013,Carrots,Vegetables,1,06-01-2024,unsold
PN013,Carrots,Vegetables,1,03-01-2024,unsold
PN014,Charcoal,Non-Food,14,25-12-2026,sold
PN014,Charcoal,Non-Food,13,23-12-2026,sold
PN014,Charcoal,Non-Food,6,22-12-2026,sold
PN014,Charcoal,Non-Food,8,22-12-2026,sold
PN014,Charcoal,Non-Food,13,21-12-2026,sold
PN014,Charcoal,Non-Food,13,19-12-2026,sold
PN014,Charcoal,Non-Food,5,03-12-2026,sold
PN014,Charcoal,Non-Food,9,01-12-2026,sold
PN014,Charcoal,Non-Food,10,23-11-2026,sold
PN014,Charcoal,Non-Food,8,19-11-2026,sold
PN014,Charcoal,Non-Food,1,17-11-2026,sold
PN014,Charcoal,Non-Food,4,17-11-2026,sold
PN014,Charcoal,Non-Food,16,02-11-2026,sold
PN014,Charcoal,Non-Food,18,27-10-2026,sold
PN014,Charcoal,Non-Food,2,26-10-2026,sold
PN014,Charcoal,Non-Food,4,21-10-2026,sold
PN014,Charcoal,Non-Food,1,22-09-2026,sold
PN014,Charcoal,Non-Food,20,18-09-2026,sold
PN014,Charcoal,Non-Food,2,14-09-2026,sold
PN014,Charcoal,Non-Food,11,12-09-2026,sold
PN014,Charcoal,Non-Food,5,08-09-2026,sold
PN014,Charcoal,Non-Food,1,05-09-2026,sold
PN014,Charcoal,Non-Food,12,29-08-2026,sold
PN014,Charcoal,Non-Food,18,19-08-2026,sold
PN014,Charcoal,Non-Food,14,12-08-2026,sold
PN014,Charcoal,Non-Food,9,07-08-2026,sold
PN014,Charcoal,Non-Food,12,20-07-2026,sold
PN014,Charcoal,Non-Food,3,20-07-2026,sold
PN014,Charcoal,Non-Food,3,13-07-2026,sold
PN014,Charcoal,Non-Food,13,08-07-2026,sold
PN014,Charcoal,Non-Food,2,19-06-2026,sold
PN014,Charcoal,Non-Food,20,03-06-2026,sold
PN014,Charcoal,Non-Food,20,02-06-2026,sold
PN014,Charcoal,Non-Food,7,21-05-2026,sold
PN014,Charcoal,Non-Food,5,10-05-2026,sold
PN014,Charcoal,Non-Food,15,07-05-2026,sold
PN014,Charcoal,Non-Food,6,26-04-2026,sold
PN014,Charcoal,Non-Food,9,09-04-2026,sold
PN014,Charcoal,Non-Food,2,07-04-2026,sold
PN014,Charcoal,Non-Food,13,28-03-2026,sold
PN014,Charcoal,Non-Food,1,28-03-2026,sold
PN014,Charcoal,Non-Food,6,28-03-2026,sold
PN014,Charcoal,Non-Food,20,25-03-2026,sold
PN014,Charcoal,Non-Food,19,09-03-2026,sold
PN014,Charcoal,Non-Food,9,27-02-2026,sold
PN014,Charcoal,Non-Food,7,05-02-2026,sold
PN014,Charcoal,Non-Food,5,25-01-2026,sold
PN014,Charcoal,Non-Food,7,16-01-2026,sold
PN014,Charcoal,Non-Food,5,09-01-2026,sold
PN014,Charcoal,Non-Food,8,09-01-2026,sold
PN014,Charcoal,Non-Food,12,08-01-2026,sold
PN014,Charcoal,Non-Food,1,05-01-2026,sold
PN014,Charcoal,Non-Food,4,02-01-2026,sold
PN014,Charcoal,Non-Food,10,07-12-2024,sold
PN014,Charcoal,Non-Food,6,06-12-2024,sold
PN014,Charcoal,Non-Food,12,13-11-2024,sold
PN014,Charcoal,Non-Food,20,07-11-2024,sold
PN014,Charcoal,Non-Food,13,21-10-2024,sold
PN014,Charcoal,Non-Food,5,04-10-2024,sold
PN014,Charcoal,Non-Food,15,06-08-2024,sold
PN014,Charcoal,Non-Food,10,29-07-2024,sold
PN014,Charcoal,Non-Food,11,18-07-2024,sold
PN014,Charcoal,Non-Food,2,17-07-2024,sold
PN014,Charcoal,Non-Food,18,11-07-2024,sold
PN014,Charcoal,Non-Food,11,22-06-2024,sold
PN014,Charcoal,Non-Food,9,23-05-2024,sold
PN014,Charcoal,Non-Food,13,13-05-2024,sold
PN014,Charcoal,Non-Food,11,08-05-2024,sold
PN014,Charcoal,Non-Food,6,17-04-2024,sold
PN014,Charcoal,Non-Food,5,12-04-2024,sold
PN014,Charcoal,Non-Food,8,08-03-2024,sold
PN014,Charcoal,Non-Food,4,05-03-2024,sold
PN014,Charcoal,Non-Food,3,04-03-2024,unsold
PN015,Cheese,Dairy,8,20-01-2025,sold
PN015,Cheese,Dairy,3,08-01-2025,sold
PN015,Cheese,Dairy,2,03-01-2025,sold
PN015,Cheese,Dairy,9,30-12-2024,sold
PN015,Cheese,Dairy,8,28-12-2024,sold
PN015,Cheese,Dairy,6,25-12-2024,sold
PN015,Cheese,Dairy,1,22-12-2024,sold
PN015,Cheese,Dairy,9,21-12-2024,sold
PN015,Cheese,Dairy,3,19-12-2024,sold
PN015,Cheese,Dairy,9,17-12-2024,sold
PN015,Cheese,Dairy,4,17-12-2024,sold
PN015,Cheese,Dairy,5,15-12-2024,sold
PN015,Cheese,Dairy,8,11-12-2024,sold
PN015,Cheese,Dairy,8,07-12-2024,sold
PN015,Cheese,Dairy,1,05-12-2024,sold
PN015,Cheese,Dairy,10,04-12-2024,sold
PN015,Cheese,Dairy,7,01-12-2024,sold
PN015,Cheese,Dairy,10,28-11-2024,sold
PN015,Cheese,Dairy,5,21-11-2024,unsold
PN015,Cheese,Dairy,9,08-11-2024,sold
PN015,Cheese,Dairy,6,07-11-2024,sold
PN015,Cheese,Dairy,7,01-11-2024,sold
PN015,Cheese,Dairy,1,31-10-2024,sold
PN015,Cheese,Dairy,1,30-10-2024,unsold
PN015,Cheese,Dairy,2,28-10-2024,sold
PN015,Cheese,Dairy,9,27-10-2024,sold
PN015,Cheese,Dairy,2,27-10-2024,sold
PN015,Cheese,Dairy,10,25-10-2024,sold
PN015,Cheese,Dairy,15,25-10-2024,sold
PN015,Cheese,Dairy,8,24-10-2024,sold
PN015,Cheese,Dairy,14,24-10-2024,sold
PN015,Cheese,Dairy,7,24-10-2024,sold
PN015,Cheese,Dairy,12,24-10-2024,sold
PN015,Cheese,Dairy,5,24-10-2024,sold
PN015,Cheese,Dairy,10,24-10-2024,sold
PN015,Cheese,Dairy,12,24-10-2024,sold
PN015,Cheese,Dairy,7,24-10-2024,sold
PN015,Cheese,Dairy,11,24-10-2024,sold
PN015,Cheese,Dairy,6,24-10-2024,sold
PN015,Cheese,Dairy,3,23-10-2024,sold
PN015,Cheese,Dairy,15,23-10-2024,sold
PN015,Cheese,Dairy,3,23-10-2024,sold
PN015,Cheese,Dairy,4,22-10-2024,unsold
PN015,Cheese,Dairy,11,14-10-2024,sold
PN015,Cheese,Dairy,5,09-10-2024,sold
PN015,Cheese,Dairy,18,06-10-2024,sold
PN015,Cheese,Dairy,14,06-10-2024,sold
PN015,Cheese,Dairy,14,05-10-2024,sold
PN015,Cheese,Dairy,18,26-09-2024,sold
PN015,Cheese,Dairy,8,24-09-2024,sold
PN015,Cheese,Dairy,9,22-09-2024,sold
PN015,Cheese,Dairy,11,21-09-2024,sold
PN015,Cheese,Dairy,15,18-09-2024,sold
PN015,Cheese,Dairy,12,16-09-2024,sold
PN015,Cheese,Dairy,3,13-09-2024,unsold
PN015,Cheese,Dairy,2,07-09-2024,unsold
PN015,Cheese,Dairy,9,06-09-2024,sold
PN015,Cheese,Dairy,11,05-09-2024,sold
PN015,Cheese,Dairy,5,01-09-2024,sold
PN015,Cheese,Dairy,8,31-08-2024,sold
PN015,Cheese,Dairy,16,30-08-2024,sold
PN015,Cheese,Dairy,10,25-08-2024,sold
PN015,Cheese,Dairy,1,22-08-2024,sold
PN015,Cheese,Dairy,5,12-08-2024,unsold
PN015,Cheese,Dairy,13,01-08-2024,sold
PN015,Cheese,Dairy,18,01-08-2024,sold
PN015,Cheese,Dairy,5,01-08-2024,sold
PN015,Cheese,Dairy,6,31-07-2024,sold
PN015,Cheese,Dairy,16,29-07-2024,sold
PN015,Cheese,Dairy,4,28-07-2024,unsold
PN015,Cheese,Dairy,15,26-07-2024,sold
PN015,Cheese,Dairy,12,23-07-2024,sold
PN015,Cheese,Dairy,18,22-07-2024,sold
PN015,Cheese,Dairy,1,11-07-2024,sold
PN015,Cheese,Dairy,1,11-07-2024,sold
PN015,Cheese,Dairy,17,08-07-2024,sold
PN015,Cheese,Dairy,3,06-07-2024,unsold
PN015,Cheese,Dairy,9,28-06-2024,sold
PN015,Cheese,Dairy,15,26-06-2024,sold
PN015,Cheese,Dairy,4,20-06-2024,sold
PN015,Cheese,Dairy,9,20-06-2024,sold
PN015,Cheese,Dairy,5,18-06-2024,unsold
PN015,Cheese,Dairy,14,14-06-2024,sold
PN015,Cheese,Dairy,19,13-06-2024,sold
PN015,Cheese,Dairy,18,11-06-2024,sold
PN015,Cheese,Dairy,7,07-06-2024,sold
PN015,Cheese,Dairy,1,07-06-2024,unsold
PN015,Cheese,Dairy,1,07-06-2024,unsold
PN015,Cheese,Dairy,6,06-06-2024,sold
PN015,Cheese,Dairy,1,05-06-2024,unsold
PN015,Cheese,Dairy,4,03-06-2024,unsold
PN015,Cheese,Dairy,8,02-06-2024,sold
PN015,Cheese,Dairy,1,30-05-2024,unsold
PN015,Cheese,Dairy,9,25-05-2024,sold
PN015,Cheese,Dairy,11,22-05-2024,sold
PN015,Cheese,Dairy,10,11-05-2024,sold
PN015,Cheese,Dairy,8,08-05-2024,sold
PN015,Cheese,Dairy,5,08-05-2024,sold
PN015,Cheese,Dairy,4,07-05-2024,sold
PN015,Cheese,Dairy,11,06-05-2024,sold
PN015,Cheese,Dairy,14,05-05-2024,sold
PN015,Cheese,Dairy,18,04-05-2024,sold
PN015,Cheese,Dairy,18,29-04-2024,sold
PN015,Cheese,Dairy,9,28-04-2024,sold
PN015,Cheese,Dairy,4,28-04-2024,sold
PN015,Cheese,Dairy,3,25-04-2024,sold
PN015,Cheese,Dairy,18,25-04-2024,sold
PN015,Cheese,Dairy,3,19-04-2024,unsold
PN015,Cheese,Dairy,5,15-04-2024,unsold
PN015,Cheese,Dairy,4,14-04-2024,sold
PN015,Cheese,Dairy,8,12-04-2024,sold
PN015,Cheese,Dairy,4,11-04-2024,unsold
PN015,Cheese,Dairy,1,04-04-2024,sold
PN015,Cheese,Dairy,4,28-03-2024,sold
PN015,Cheese,Dairy,2,25-03-2024,sold
PN015,Cheese,Dairy,5,25-03-2024,sold
PN015,Cheese,Dairy,7,22-03-2024,sold
PN015,Cheese,Dairy,5,22-03-2024,sold
PN015,Cheese,Dairy,9,19-03-2024,sold
PN015,Cheese,Dairy,7,19-03-2024,sold
PN015,Cheese,Dairy,2,18-03-2024,sold
PN015,Cheese,Dairy,6,16-03-2024,sold
PN015,Cheese,Dairy,10,14-03-2024,sold
PN015,Cheese,Dairy,8,13-03-2024,sold
PN015,Cheese,Dairy,6,10-03-2024,sold
PN015,Cheese,Dairy,8,09-03-2024,sold
PN015,Cheese,Dairy,5,09-03-2024,unsold
PN015,Cheese,Dairy,1,07-03-2024,sold
PN015,Cheese,Dairy,7,04-03-2024,sold
PN015,Cheese,Dairy,2,04-03-2024,sold
PN015,Cheese,Dairy,5,03-03-2024,sold
PN015,Charcoal,Non-Food,2,19-02-2024,unsold
PN015,Cheese,Dairy,2,15-02-2024,unsold
PN015,Cheese,Dairy,9,14-02-2024,sold
PN015,Cheese,Dairy,1,09-02-2024,sold
PN015,Cheese,Dairy,2,06-02-2024,sold
PN015,Cheese,Dairy,5,04-02-2024,sold
PN015,Cheese,Dairy,3,30-01-2024,sold
PN015,Cheese,Dairy,3,27-01-2024,unsold
PN015,Cheese,Dairy,1,25-01-2024,unsold
PN015,Cheese,Dairy,3,24-01-2024,unsold
PN015,Cheese,Dairy,6,11-01-2024,sold
PN016,Chicken Breast,Meat,9,05-01-2025,sold
PN016,Chicken Breast,Meat,3,31-12-2024,sold
PN016,Chicken Breast,Meat,5,26-12-2024,unsold
PN016,Chicken Breast,Meat,3,22-12-2024,unsold
PN016,Chicken Breast,Meat,11,12-12-2024,sold
PN016,Chicken Breast,Meat,4,10-12-2024,sold
PN016,Chicken Breast,Meat,6,04-12-2024,sold
PN016,Chicken Breast,Meat,1,01-12-2024,sold
PN016,Chicken Breast,Meat,18,27-11-2024,sold
PN016,Chicken Breast,Meat,5,21-11-2024,unsold
PN016,Chicken Breast,Meat,5,18-11-2024,sold
PN016,Chicken Breast,Meat,14,17-11-2024,sold
PN016,Chicken Breast,Meat,5,17-11-2024,sold
PN016,Chicken Breast,Meat,8,23-10-2024,sold
PN016,Chicken Breast,Meat,13,21-10-2024,sold
PN016,Chicken Breast,Meat,3,18-10-2024,unsold
PN016,Chicken Breast,Meat,15,16-10-2024,sold
PN016,Chicken Breast,Meat,16,12-10-2024,sold
PN016,Chicken Breast,Meat,9,11-10-2024,sold
PN016,Chicken Breast,Meat,13,06-10-2024,sold
PN016,Chicken Breast,Meat,6,06-10-2024,sold
PN016,Chicken Breast,Meat,12,01-10-2024,sold
PN016,Chicken Breast,Meat,17,01-10-2024,sold
PN016,Chicken Breast,Meat,8,26-09-2024,sold
PN016,Chicken Breast,Meat,17,24-09-2024,sold
PN016,Chicken Breast,Meat,2,24-09-2024,unsold
PN016,Chicken Breast,Meat,3,21-09-2024,sold
PN016,Chicken Breast,Meat,3,18-09-2024,unsold
PN016,Chicken Breast,Meat,2,14-09-2024,sold
PN016,Chicken Breast,Meat,4,11-09-2024,sold
PN016,Chicken Breast,Meat,8,05-09-2024,sold
PN016,Chicken Breast,Meat,3,02-09-2024,sold
PN016,Chicken Breast,Meat,12,29-08-2024,sold
PN016,Chicken Breast,Meat,10,29-08-2024,sold
PN016,Chicken Breast,Meat,15,28-08-2024,sold
PN016,Chicken Breast,Meat,4,27-08-2024,unsold
PN016,Chicken Breast,Meat,20,17-08-2024,sold
PN016,Chicken Breast,Meat,2,14-08-2024,sold
PN016,Chicken Breast,Meat,4,10-08-2024,unsold
PN016,Chicken Breast,Meat,11,07-08-2024,sold
PN016,Chicken Breast,Meat,11,03-08-2024,sold
PN016,Chicken Breast,Meat,12,03-08-2024,sold
PN016,Chicken Breast,Meat,8,03-08-2024,sold
PN016,Chicken Breast,Meat,9,03-08-2024,sold
PN016,Chicken Breast,Meat,7,02-08-2024,sold
PN016,Chicken Breast,Meat,4,01-08-2024,unsold
PN016,Chicken Breast,Meat,18,15-07-2024,sold
PN016,Chicken Breast,Meat,2,13-07-2024,unsold
PN016,Chicken Breast,Meat,6,11-07-2024,sold
PN016,Chicken Breast,Meat,8,08-07-2024,sold
PN016,Chicken Breast,Meat,3,06-07-2024,unsold
PN016,Chicken Breast,Meat,14,05-07-2024,sold
PN016,Chicken Breast,Meat,1,28-06-2024,unsold
PN016,Chicken Breast,Meat,1,27-06-2024,unsold
PN016,Chicken Breast,Meat,14,07-06-2024,sold
PN016,Chicken Breast,Meat,3,05-06-2024,unsold
PN016,Chicken Breast,Meat,3,03-06-2024,sold
PN016,Chicken Breast,Meat,3,03-06-2024,unsold
PN016,Chicken Breast,Meat,1,03-06-2024,unsold
PN016,Chicken Breast,Meat,1,26-05-2024,unsold
PN016,Chicken Breast,Meat,5,25-05-2024,sold
PN016,Chicken Breast,Meat,19,25-05-2024,sold
PN016,Chicken Breast,Meat,9,17-05-2024,sold
PN016,Chicken Breast,Meat,14,08-05-2024,sold
PN016,Chicken Breast,Meat,1,07-05-2024,unsold
PN016,Chicken Breast,Meat,11,05-05-2024,sold
PN016,Chicken Breast,Meat,18,03-05-2024,sold
PN016,Chicken Breast,Meat,6,02-05-2024,sold
PN016,Chicken Breast,Meat,7,30-04-2024,sold
PN016,Chicken Breast,Meat,9,29-04-2024,sold
PN016,Chicken Breast,Meat,9,27-04-2024,sold
PN016,Chicken Breast,Meat,3,22-04-2024,sold
PN016,Chicken Breast,Meat,2,14-04-2024,sold
PN016,Chicken Breast,Meat,15,10-04-2024,sold
PN016,Chicken Breast,Meat,20,03-04-2024,sold
PN016,Chicken Breast,Meat,19,30-03-2024,sold
PN016,Chicken Breast,Meat,8,20-03-2024,sold
PN016,Chicken Breast,Meat,5,20-03-2024,sold
PN016,Chicken Breast,Meat,8,19-03-2024,sold
PN016,Chicken Breast,Meat,3,01-03-2024,sold
PN016,Chicken Breast,Meat,3,01-03-2024,unsold
PN016,Chicken Breast,Meat,3,22-02-2024,unsold
PN016,Chicken Breast,Meat,2,22-02-2024,unsold
PN016,Chicken Breast,Meat,8,07-02-2024,sold
PN016,Chicken Breast,Meat,8,03-02-2024,sold
PN016,Chicken Breast,Meat,7,31-01-2024,sold
PN016,Chicken Breast,Meat,3,22-01-2024,sold
PN016,Chicken Breast,Meat,15,21-01-2024,sold
PN016,Chicken Breast,Meat,5,15-01-2024,sold
PN016,Chicken Breast,Meat,2,14-01-2024,sold
PN016,Chicken Breast,Meat,5,10-01-2024,sold
PN017,Chocolates,Confectionery,2,29-12-2025,sold
PN017,Chocolates,Confectionery,7,27-12-2025,sold
PN017,Chocolates,Confectionery,4,25-12-2025,sold
PN017,Chocolates,Confectionery,5,07-12-2025,sold
PN017,Chocolates,Confectionery,15,04-12-2025,sold
PN017,Chocolates,Confectionery,5,29-11-2025,sold
PN017,Chocolates,Confectionery,16,05-11-2025,sold
PN017,Chocolates,Confectionery,13,05-11-2025,sold
PN017,Chocolates,Confectionery,4,04-11-2025,sold
PN017,Chocolates,Confectionery,1,27-10-2025,sold
PN017,Chocolates,Confectionery,16,18-10-2025,sold
PN017,Chocolates,Confectionery,2,02-10-2025,sold
PN017,Chocolates,Confectionery,3,30-09-2025,sold
PN017,Chocolates,Confectionery,2,17-09-2025,sold
PN017,Chocolates,Confectionery,7,01-09-2025,sold
PN017,Chocolates,Confectionery,16,22-08-2025,sold
PN017,Chocolates,Confectionery,15,21-08-2025,sold
PN017,Chocolates,Confectionery,1,10-08-2025,sold
PN017,Chocolates,Confectionery,14,29-07-2025,sold
PN017,Chocolates,Confectionery,20,24-07-2025,sold
PN017,Chocolates,Confectionery,3,23-07-2025,sold
PN017,Chocolates,Confectionery,15,10-07-2025,sold
PN017,Chocolates,Confectionery,9,08-07-2025,sold
PN017,Chocolates,Confectionery,18,26-06-2025,sold
PN017,Chocolates,Confectionery,7,07-06-2025,sold
PN017,Chocolates,Confectionery,11,02-06-2025,sold
PN017,Chocolates,Confectionery,15,01-06-2025,sold
PN017,Chocolates,Confectionery,2,23-05-2025,sold
PN017,Chocolates,Confectionery,1,21-05-2025,sold
PN017,Chocolates,Confectionery,3,17-05-2025,sold
PN017,Chocolates,Confectionery,19,06-05-2025,sold
PN017,Chocolates,Confectionery,1,15-04-2025,sold
PN017,Chocolates,Confectionery,14,13-04-2025,sold
PN017,Chocolates,Confectionery,10,09-04-2025,sold
PN017,Chocolates,Confectionery,6,06-04-2025,sold
PN017,Chocolates,Confectionery,12,31-03-2025,sold
PN017,Chocolates,Confectionery,5,31-03-2025,sold
PN017,Chocolates,Confectionery,16,31-03-2025,sold
PN017,Chocolates,Confectionery,7,31-03-2025,sold
PN017,Chocolates,Confectionery,18,31-03-2025,sold
PN017,Chocolates,Confectionery,3,22-03-2025,sold
PN017,Chocolates,Confectionery,18,25-02-2025,sold
PN017,Chocolates,Confectionery,1,20-02-2025,sold
PN017,Chocolates,Confectionery,19,13-02-2025,sold
PN017,Chocolates,Confectionery,6,13-02-2025,sold
PN017,Chocolates,Confectionery,16,03-02-2025,sold
PN017,Chocolates,Confectionery,14,16-01-2025,sold
PN017,Chocolates,Confectionery,2,04-01-2025,sold
PN017,Chocolates,Confectionery,17,03-01-2025,sold
PN017,Chocolates,Confectionery,4,30-12-2024,sold
PN017,Chocolates,Confectionery,19,05-11-2024,sold
PN017,Chocolates,Confectionery,8,31-10-2024,sold
PN017,Chocolates,Confectionery,4,28-10-2024,sold
PN017,Chocolates,Confectionery,14,02-10-2024,sold
PN017,Chocolates,Confectionery,12,06-09-2024,sold
PN017,Chocolates,Confectionery,9,01-09-2024,sold
PN017,Chocolates,Confectionery,2,25-07-2024,sold
PN017,Chocolates,Confectionery,12,12-07-2024,sold
PN017,Chocolates,Confectionery,4,18-06-2024,sold
PN017,Chocolates,Confectionery,7,26-05-2024,sold
PN017,Chocolates,Confectionery,19,24-04-2024,sold
PN017,Chocolates,Confectionery,17,02-04-2024,sold
PN017,Chocolates,Confectionery,20,20-03-2024,sold
PN017,Chocolates,Confectionery,15,06-03-2024,sold
PN017,Chocolates,Confectionery,4,02-03-2024,unsold
PN017,Chocolates,Confectionery,19,15-02-2024,sold
PN017,Chocolates,Confectionery,14,06-02-2024,sold
PN017,Chocolates,Confectionery,14,30-01-2024,sold
PN018,Cinnamon,Spices,17,08-12-2026,sold
PN018,Cinnamon,Spices,8,08-12-2026,sold
PN018,Cinnamon,Spices,4,06-12-2026,sold
PN018,Cinnamon,Spices,14,03-12-2026,sold
PN018,Cinnamon,Spices,5,03-12-2026,sold
PN018,Cinnamon,Spices,6,31-10-2026,sold
PN018,Cinnamon,Spices,10,31-10-2026,sold
PN018,Cinnamon,Spices,8,31-10-2026,sold
PN018,Cinnamon,Spices,13,20-10-2026,sold
PN018,Cinnamon,Spices,14,13-10-2026,sold
PN018,Cinnamon,Spices,5,02-10-2026,sold
PN018,Cinnamon,Spices,2,02-10-2026,sold
PN018,Cinnamon,Spices,5,01-10-2026,sold
PN018,Cinnamon,Spices,10,28-09-2026,sold
PN018,Cinnamon,Spices,8,27-09-2026,sold
PN018,Cinnamon,Spices,17,23-09-2026,sold
PN018,Cinnamon,Spices,3,21-09-2026,sold
PN018,Cinnamon,Spices,18,01-09-2026,sold
PN018,Cinnamon,Spices,11,31-08-2026,sold
PN018,Cinnamon,Spices,20,31-07-2026,sold
